subjID	session	Block	trialCount	earnings	Gam1Onset	Gam2Onset	FBOnset	KPlate	RTlate	KPs	RT	KP_Final	SLOnset	Gam1_1	Gam1_2	Gam2_1	Gam2_2	jit1	jit2	jit3	
2	2.000	1.000	163.000	666.519	1593.578	1595.849	1597.728	nan	nan	9,	1598.137,	9.000	1600.733	81.750	223.870	66.830	183.020	1.305	1.879	2.720	
2	2.000	1.000	164.000	666.519	1603.488	1606.292	1607.491	nan	nan	9,	1607.894,	9.000	1610.493	81.750	149.620	54.640	183.020	1.836	1.199	2.836	
2	2.000	1.000	165.000	666.519	1613.363	1615.723	1616.898	nan	nan	9,	1617.282,	9.000	1619.900	81.750	149.620	44.670	223.870	1.392	1.175	2.701	
2	2.000	1.000	166.000	666.519	1622.636	1625.227	1625.857	nan	nan	9,	1626.322,	9.000	1628.858	81.750	183.020	54.640	122.320	1.624	0.630	3.543	
2	2.000	1.000	167.000	666.519	1632.438	1634.681	1635.687	nan	nan	9,	1636.887,	9.000	1638.689	81.750	183.020	66.830	149.620	1.277	1.006	2.971	
2	2.000	1.000	168.000	666.519	1641.697	1643.201	1644.289	nan	nan	9,9,	1644.610,1645.034,	9.000	1647.290	66.830	223.870	44.670	122.320	0.539	1.088	3.158	
2	2.000	1.000	169.000	666.519	1650.483	1652.813	1653.351	nan	nan	9,	1653.828,	9.000	1656.356	81.750	223.870	54.640	149.620	1.363	0.539	3.794	
2	2.000	1.000	170.000	666.519	1660.186	1661.797	1663.710	nan	nan	9,	1664.198,	9.000	1666.714	66.830	223.870	54.640	183.020	0.645	1.913	2.186	
2	2.000	1.000	171.000	666.519	1668.936	1671.001	1671.524	nan	nan	9,	1671.927,	9.000	1674.526	81.750	223.870	54.640	183.020	1.098	0.524	3.395	
2	2.000	1.000	172.000	666.519	1677.958	1680.225	1681.438	nan	nan	9,	1681.849,	9.000	1684.442	66.830	183.020	54.640	122.320	1.301	1.214	3.653	
2	2.000	1.000	173.000	666.519	1688.131	1690.890	1691.886	nan	nan	9,	1692.314,	9.000	1694.888	66.830	183.020	44.670	122.320	1.793	0.997	3.248	
2	2.000	1.000	174.000	666.519	1698.172	1699.908	1700.701	nan	nan	9,	1701.219,	9.000	1703.703	81.750	149.620	66.830	122.320	0.770	0.794	2.141	
2	2.000	1.000	175.000	666.519	1705.881	1707.959	1708.613	nan	nan	8,	1710.138,	8.000	1711.615	44.670	54.640	66.830	54.640	1.113	0.654	2.746	
2	2.000	1.000	176.000	666.519	1714.397	1717.296	1718.417	nan	nan	9,9,	1718.775,1719.260,	9.000	1721.419	54.640	223.870	44.670	122.320	1.932	1.122	2.289	
2	2.000	1.000	177.000	666.519	1723.745	1725.630	1727.442	nan	nan	9,	1727.839,	9.000	1730.443	54.640	149.620	44.670	122.320	0.920	1.812	3.273	
2	2.000	1.000	178.000	666.519	1733.756	1736.217	1738.164	nan	nan	9,	1738.647,	9.000	1741.166	81.750	149.620	44.670	122.320	1.498	1.947	3.968	
2	2.000	1.000	179.000	666.519	1745.171	1747.147	1748.901	nan	nan	9,	1749.247,	9.000	1751.905	66.830	183.020	54.640	149.620	1.011	1.754	2.855	
2	2.000	1.000	180.000	666.519	1754.797	1757.469	1759.242	nan	nan	9,	1759.651,	9.000	1762.245	66.830	223.870	44.670	183.020	1.706	1.773	2.752	
2	2.000	1.000	181.000	666.519	1765.034	1767.310	1768.191	nan	nan	9,	1768.612,	9.000	1771.192	81.750	183.020	44.670	122.320	1.310	0.881	2.026	
2	2.000	1.000	182.000	666.519	1773.255	1775.261	1776.440	nan	nan	9,	1777.110,	9.000	1779.442	81.750	223.870	66.830	149.620	1.040	1.180	3.762	
2	2.000	1.000	183.000	666.519	1783.243	1785.859	1787.642	nan	nan	9,	1788.106,	9.000	1790.645	66.830	183.020	44.670	149.620	1.653	1.783	2.508	
2	2.000	1.000	184.000	666.519	1793.190	1795.711	1796.766	nan	nan	9,	1797.171,	9.000	1799.767	54.640	183.020	44.670	149.620	1.556	1.055	2.450	
2	2.000	1.000	185.000	666.519	1802.255	1804.120	1805.772	nan	nan	9,	1806.232,	9.000	1808.774	81.750	223.870	44.670	122.320	0.900	1.653	3.113	
2	2.000	1.000	186.000	666.519	1811.924	1813.606	1814.274	nan	nan	9,	1814.700,	9.000	1817.276	81.750	223.870	66.830	122.320	0.717	0.669	3.826	
2	2.000	1.000	187.000	666.519	1821.141	1823.318	1824.479	nan	nan	9,	1824.916,	9.000	1827.481	66.830	223.870	54.640	149.620	1.214	1.161	3.807	
2	2.000	1.000	188.000	666.519	1831.326	1833.856	1835.822	nan	nan	9,	1836.226,	9.000	1838.823	54.640	122.320	44.670	149.620	1.566	1.966	2.707	
2	2.000	1.000	189.000	666.519	1841.569	1843.371	1845.332	nan	nan	9,	1846.091,	9.000	1848.334	54.640	122.320	44.670	183.020	0.838	1.961	2.129	
2	2.000	1.000	190.000	666.519	1850.501	1853.392	1854.746	nan	nan	8,	1855.353,	8.000	1857.747	81.750	183.020	54.640	223.870	1.928	1.354	2.977	
2	2.000	1.000	191.000	666.519	1860.763	1862.883	1864.733	nan	nan	9,	1865.075,	9.000	1867.735	54.640	149.620	44.670	183.020	1.156	1.850	2.219	
2	2.000	1.000	192.000	666.519	1869.992	1871.789	1873.615	nan	nan	8,	1874.048,	8.000	1876.619	54.640	122.320	66.830	183.020	0.833	1.826	3.492	
2	2.000	1.000	193.000	666.519	1880.152	1882.622	1883.194	nan	nan	8,	1883.797,	8.000	1886.195	66.830	149.620	54.640	223.870	1.508	0.572	2.605	
2	2.000	1.000	194.000	666.519	1888.839	1891.247	1891.776	nan	nan	9,	1892.218,	9.000	1894.778	81.750	122.320	66.830	149.620	1.445	0.529	2.598	
2	2.000	1.000	195.000	666.519	1897.415	1900.301	1901.148	nan	nan	9,	1901.602,	9.000	1904.149	54.640	183.020	44.670	223.870	1.923	0.847	3.106	
